Date,Temperature,Max_Temperature,Min_Temperature,Relative_Humidity,Rainfall,Wind_Speed,Solar_Radiation
2024-08-06,17.92,25.65,11.69,63.91,0.07,1.5,20.06
2024-08-07,18.31,26.4,11.0,63.46,0.46,2.32,22.28
2024-08-08,18.87,26.45,13.68,73.71,1.79,2.61,13.73
2024-08-09,18.2,25.4,13.05,73.74,0.75,1.95,13.34
2024-08-10,18.55,25.99,13.43,69.64,0.28,2.08,20.02
2024-08-11,18.86,27.9,12.85,68.39,0.23,2.28,16.48
2024-08-12,18.78,25.83,13.1,69.55,0.4,2.01,15.05
2024-08-13,18.94,27.21,12.67,63.9,0.15,1.79,19.04
2024-08-14,19.44,27.11,13.56,67.98,0.14,1.49,21.53
2024-08-15,19.64,26.68,14.29,69.82,0.18,2.14,20.17
2024-08-16,19.38,27.0,13.77,67.73,0.22,1.98,15.32
2024-08-17,19.08,27.04,12.83,62.13,0.05,2.03,22.37
2024-08-18,18.59,26.93,12.64,65.57,0.18,2.35,16.32
2024-08-19,19.04,27.58,12.65,65.12,0.27,1.9,19.55
2024-08-20,18.09,24.05,12.91,69.27,0.29,2.14,15.65
2024-08-21,17.66,23.7,13.6,70.27,0.47,2.69,12.29
2024-08-22,17.65,24.76,12.77,70.31,0.72,2.43,14.88
2024-08-23,18.16,25.82,12.88,69.43,0.49,2.37,14.89
2024-08-24,17.71,24.47,12.56,69.8,0.88,2.43,12.54
2024-08-25,17.68,24.65,12.9,69.23,0.44,2.54,12.83
2024-08-26,18.86,26.66,12.08,63.94,0.19,2.55,18.88
2024-08-27,19.55,26.59,14.07,71.14,1.05,3.39,18.81
2024-08-28,19.72,27.63,13.83,71.28,0.81,3.33,22.61
2024-08-29,20.24,29.13,14.09,61.81,0.3,2.8,24.99
2024-08-30,20.39,29.43,13.32,56.21,0.18,2.55,24.07
2024-08-31,19.47,28.34,13.02,61.58,0.37,3.25,22.7
2024-09-01,19.57,27.2,13.73,63.25,0.55,3.14,15.06
2024-09-02,18.84,26.0,13.35,66.43,0.62,3.01,16.39
2024-09-03,19.48,27.42,13.46,65.99,0.48,2.83,15.94
2024-09-04,18.39,25.61,13.47,68.11,0.83,3.17,10.55
2024-09-05,19.01,27.31,12.71,65.76,0.34,3.07,15.8
2024-09-06,18.75,25.26,12.94,67.27,0.55,3.38,15.49
2024-09-07,19.63,27.42,13.1,61.3,0.18,2.96,23.24
2024-09-08,20.46,29.48,13.1,59.13,0.22,2.86,22.13
2024-09-09,21.37,31.13,13.65,56.24,0.15,2.59,25.99
2024-09-10,21.11,30.57,13.54,56.35,0.12,2.54,25.99
2024-09-11,20.8,30.25,13.83,52.81,0.04,2.32,27.31
2024-09-12,20.78,30.66,13.17,53.99,0.21,2.39,24.18
2024-09-13,21.02,30.98,13.17,53.2,0.13,2.69,27.01
2024-09-14,20.15,29.81,12.74,49.34,0.1,2.71,28.32
2024-09-15,20.4,29.78,12.91,55.02,0.07,2.45,25.38
2024-09-16,19.86,28.81,12.24,54.91,0.06,2.64,24.6
2024-09-17,20.8,29.42,13.85,59.26,0.24,3.05,21.98
2024-09-18,21.41,30.17,14.34,57.74,0.18,2.69,24.7
2024-09-19,21.75,30.53,13.51,53.6,0.14,2.62,24.16
2024-09-20,20.29,27.36,13.81,57.66,0.52,2.43,21.99
2024-09-21,21.11,30.69,13.61,55.29,0.16,2.82,22.98
2024-09-22,21.59,30.97,14.56,57.29,0.25,3.16,24.52
2024-09-23,20.2,27.22,14.22,57.65,0.09,3.08,17.8
2024-09-24,20.15,27.96,13.66,59.42,0.09,3.15,23.13
2024-09-25,20.26,28.61,13.58,57.95,0.15,2.78,17.5
2024-09-26,20.71,28.4,13.6,61.25,0.35,2.27,23.46
2024-09-27,21.68,30.04,14.99,62.28,0.5,2.1,22.57
2024-09-28,21.52,29.7,14.61,62.81,3.57,2.1,21.82
2024-09-29,20.54,27.48,14.14,61.27,0.32,2.27,21.03
2024-09-30,21.02,28.11,14.24,62.86,0.29,2.31,17.41
2024-10-01,21.65,29.48,15.43,59.94,0.04,3.26,20.78
2024-10-02,20.47,28.33,14.78,63.09,0.22,3.95,20.93
2024-10-03,20.24,28.49,14.02,59.65,0.23,4.1,19.08
2024-10-04,20.86,30.19,12.33,53.25,0.03,3.11,24.3
2024-10-05,20.68,28.81,14.13,60.95,0.14,3.1,17.53
2024-10-06,20.25,27.98,14.45,62.89,0.23,3.12,15.02
2024-10-07,20.36,27.78,14.75,60.88,0.1,3.36,17.8
2024-10-08,20.69,27.75,14.42,59.66,0.39,3.05,22.37
2024-10-09,20.81,29.3,14.13,57.22,0.66,2.73,24.53
2024-10-10,20.24,29.17,13.32,56.4,0.36,3.2,25.42
2024-10-11,20.52,29.88,11.83,51.16,0.29,3.09,24.03
2024-10-12,20.3,29.93,12.91,60.2,1.55,3.62,24.85
2024-10-13,20.27,29.49,13.55,52.91,0.24,3.1,24.09
2024-10-14,20.9,29.3,13.88,58.53,0.03,2.66,25.78
2024-10-15,22.0,29.13,14.7,56.75,0.04,2.17,22.85
2024-10-16,21.65,28.21,14.72,56.9,0.06,2.12,21.31
2024-10-17,20.99,26.38,15.71,55.62,0.22,1.76,23.35
2024-10-18,20.85,26.31,16.34,65.6,2.22,1.64,18.21
2024-10-19,20.04,25.96,16.29,71.51,1.05,2.03,16.79
2024-10-20,21.09,27.94,15.43,60.51,1.25,2.49,15.55
2024-10-21,21.41,29.22,15.25,59.5,0.2,3.1,21.43
2024-10-22,21.68,30.59,14.66,56.25,0.01,3.05,25.1
2024-10-23,21.39,30.44,14.02,53.01,0.07,3.02,26.1
2024-10-24,21.27,28.48,14.89,61.0,0.35,2.39,24.28
2024-10-25,21.64,29.64,15.39,56.47,0.06,2.98,24.34
2024-10-26,22.33,30.58,15.44,57.85,0.18,3.16,24.01
2024-10-27,22.27,30.26,16.38,61.65,0.25,3.35,23.58
2024-10-28,22.1,30.34,14.26,56.06,0.03,3.04,21.69
2024-10-29,21.51,30.4,13.94,53.39,0.0,2.72,26.1
2024-10-30,21.81,31.32,13.25,52.24,0.0,2.83,25.99
2024-10-31,21.56,30.13,13.47,52.1,0.01,2.6,26.27
2024-11-01,21.51,29.35,15.91,61.05,1.07,3.48,22.14
2024-11-02,21.16,29.44,14.73,59.7,0.39,3.57,21.91
2024-11-03,22.07,30.27,15.46,57.53,0.16,3.38,24.48
2024-11-04,22.09,30.16,14.52,53.87,0.25,2.92,23.27
2024-11-05,21.06,28.54,15.53,64.03,1.89,3.39,20.81
2024-11-06,19.54,26.62,15.89,80.1,11.02,4.39,19.89
2024-11-07,18.83,24.69,16.02,81.18,13.33,4.16,17.42
2024-11-08,19.57,26.39,14.88,73.04,6.05,4.03,20.15
2024-11-09,19.47,26.26,14.16,74.01,1.34,3.37,22.53
2024-11-10,19.9,26.99,14.73,74.08,5.01,3.21,17.16
2024-11-11,18.67,23.01,16.0,83.57,12.04,3.1,13.26
2024-11-12,19.92,26.49,15.67,76.91,2.79,3.13,24.56
2024-11-13,19.78,25.87,15.6,78.48,5.03,2.51,17.1
2024-11-14,20.11,26.61,15.37,74.56,2.11,2.97,20.53
2024-11-15,19.55,25.87,15.39,79.3,35.55,3.6,13.29
2024-11-16,18.41,22.74,15.9,85.72,56.32,2.92,10.22
2024-11-17,18.35,23.45,14.92,85.03,4.75,2.56,19.35
2024-11-18,18.91,24.29,14.93,82.16,0.73,2.42,22.07
2024-11-19,19.07,24.23,14.89,82.81,0.65,2.52,22.47
2024-11-20,19.18,24.11,15.4,84.39,3.63,2.72,19.28
2024-11-21,19.07,23.58,16.16,85.54,8.4,3.31,17.41
2024-11-22,18.94,23.89,15.63,84.33,4.03,2.81,21.1
2024-11-23,19.23,24.15,15.2,84.22,7.41,2.66,22.06
2024-11-24,19.32,23.87,16.24,85.14,9.52,2.94,19.57
2024-11-25,18.8,22.35,16.52,87.39,18.73,2.28,16.51
2024-11-26,18.99,24.3,15.03,82.56,1.09,2.4,23.86
2024-11-27,19.19,24.6,14.87,84.29,3.81,2.34,18.22
2024-11-28,18.32,22.1,15.89,87.73,4.02,2.15,20.6
2024-11-29,18.87,23.64,14.78,84.8,1.85,2.16,22.26
2024-11-30,19.0,24.5,13.63,81.26,0.8,2.18,19.05
2024-12-01,18.45,22.81,15.79,83.5,1.39,2.43,16.56
2024-12-02,18.01,22.85,14.46,82.46,0.58,2.61,16.49
2024-12-03,17.91,23.91,12.78,77.35,0.2,2.8,21.13
2024-12-04,17.93,24.32,11.92,72.58,0.0,2.84,24.56
2024-12-05,17.99,24.55,11.96,74.09,0.01,2.68,24.27
2024-12-06,18.61,24.64,13.61,77.45,0.36,2.98,23.64
2024-12-07,17.61,24.95,11.51,69.92,0.18,2.8,26.81
2024-12-08,17.71,25.15,11.27,71.55,0.02,2.73,25.78
2024-12-09,17.89,23.87,12.48,80.78,1.56,2.98,23.98
2024-12-10,18.42,23.67,14.89,81.57,2.19,3.17,23.18
2024-12-11,18.62,24.64,14.24,81.14,1.78,3.02,24.3
2024-12-12,18.99,24.77,14.58,78.5,0.57,3.03,22.57
2024-12-13,19.48,26.43,14.05,73.83,0.11,2.59,23.8
2024-12-14,19.95,26.65,13.44,72.99,0.06,2.37,23.3
2024-12-15,19.8,25.84,15.02,75.33,0.09,3.26,22.77
2024-12-16,19.14,25.51,13.85,73.48,0.18,3.88,22.98
2024-12-17,18.84,25.14,13.96,77.82,0.72,3.52,21.97
2024-12-18,19.38,25.77,14.55,75.8,1.15,2.99,22.67
2024-12-19,19.07,25.15,15.16,80.08,5.35,2.79,14.51
2024-12-20,18.92,24.94,14.66,82.6,7.44,1.83,16.79
2024-12-21,18.59,23.18,15.94,84.68,10.15,2.55,18.3
2024-12-22,19.22,25.12,15.02,80.68,1.38,2.63,21.05
2024-12-23,19.21,25.12,15.06,82.04,1.98,3.12,20.13
2024-12-24,19.42,25.59,15.3,80.5,1.71,2.85,21.37
2024-12-25,19.22,25.18,15.41,79.84,1.52,3.31,21.0
2024-12-26,18.92,24.93,15.16,78.15,0.76,3.47,23.76
2024-12-27,18.59,25.41,13.17,76.59,0.18,3.08,23.94
2024-12-28,18.5,25.62,12.97,73.25,0.01,2.75,24.25
2024-12-29,18.63,26.6,12.01,66.0,0.0,2.71,25.02
2024-12-30,18.76,26.18,12.05,68.28,0.01,2.92,25.28
2024-12-31,19.1,26.32,12.93,71.37,0.04,2.64,24.08
2025-01-01,18.95,26.33,12.79,70.08,0.07,3.27,25.24
2025-01-02,18.41,26.01,12.03,70.05,0.02,3.23,26.27
2025-01-03,18.51,25.82,12.01,70.05,0.07,3.55,25.86
2025-01-04,19.43,26.27,14.12,69.52,0.21,3.56,23.13
2025-01-05,18.68,25.24,13.09,69.65,0.04,3.53,24.78
2025-01-06,18.01,25.98,11.04,60.92,0.0,3.06,27.0
2025-01-07,18.15,26.83,10.54,61.22,0.0,2.66,26.94
2025-01-08,20.04,28.38,12.07,59.69,0.0,2.39,25.18
2025-01-09,19.83,27.45,12.57,68.37,0.55,2.55,23.02
2025-01-10,19.57,26.13,15.1,73.57,0.59,3.36,22.58
2025-01-11,20.1,26.8,14.61,71.08,0.18,3.12,24.69
2025-01-12,20.61,27.17,15.26,70.2,0.03,2.84,22.48
2025-01-13,20.71,27.67,15.49,63.51,0.06,3.05,22.72
2025-01-14,18.78,26.8,12.41,56.11,0.0,3.89,25.54
2025-01-15,17.64,25.4,11.02,63.35,0.05,4.07,23.45
2025-01-16,18.2,26.05,11.37,61.44,0.0,3.74,26.93
2025-01-17,18.46,26.41,11.93,63.51,0.0,3.08,25.65
2025-01-18,19.63,27.58,11.86,62.63,0.0,2.68,25.72
2025-01-19,20.52,28.99,13.1,61.17,0.0,2.7,24.51
2025-01-20,20.33,29.43,13.04,52.8,0.0,2.44,24.8
2025-01-21,20.0,28.38,12.99,56.39,0.0,2.67,24.07
2025-01-22,19.87,26.95,13.66,58.98,0.05,2.82,22.94
2025-01-23,20.21,28.6,13.14,61.87,0.41,2.86,24.31
2025-01-24,20.06,27.93,12.92,60.87,0.21,2.67,24.69
2025-01-25,20.53,28.49,13.22,59.01,0.09,2.09,22.66
2025-01-26,21.05,29.03,14.17,61.21,0.5,1.64,17.49
2025-01-27,20.07,25.92,14.17,69.3,7.67,1.6,16.17
2025-01-28,19.56,23.7,15.6,75.75,12.88,1.39,12.5
2025-01-29,19.08,23.15,16.07,78.68,4.44,1.25,17.74
2025-01-30,18.69,22.57,15.8,81.28,11.83,1.85,8.23
2025-01-31,19.78,27.24,12.96,68.33,0.5,2.8,22.76
2025-02-01,19.97,27.02,13.7,70.88,1.3,2.49,23.66
2025-02-02,19.92,25.8,15.05,65.72,0.03,2.1,15.46
2025-02-03,20.21,28.1,12.88,59.55,0.01,3.35,25.71
2025-02-04,18.86,26.27,12.76,63.83,0.04,3.65,25.57
2025-02-05,18.91,26.02,12.05,59.42,0.0,3.11,26.61
2025-02-06,20.13,27.4,14.11,63.04,0.03,3.12,26.14
2025-02-07,20.11,27.86,13.96,68.87,0.2,3.28,26.61
2025-02-08,20.51,28.69,13.84,64.53,0.02,2.72,27.37
2025-02-09,20.72,29.18,12.83,60.82,0.0,2.49,25.22
2025-02-10,20.91,29.05,14.4,62.17,0.01,3.13,27.66
2025-02-11,19.88,27.75,13.92,62.79,0.0,3.67,27.6
2025-02-12,19.55,27.28,12.48,74.62,0.15,3.8,25.32
2025-02-13,20.29,27.14,15.37,71.37,1.19,4.04,22.58
2025-02-14,20.34,28.34,12.64,63.47,0.01,3.55,26.55
2025-02-15,20.82,28.65,13.01,60.25,0.09,3.17,25.8
2025-02-16,20.87,28.8,13.16,63.32,0.02,3.35,25.97
2025-02-17,20.12,28.62,13.1,58.35,0.01,3.4,27.59
2025-02-18,19.9,28.9,11.84,51.93,0.0,3.32,29.15
2025-02-19,20.26,29.6,11.98,49.57,0.0,2.97,28.94
2025-02-20,21.11,30.25,12.85,46.88,0.0,2.96,27.96
2025-02-21,20.82,29.81,12.7,44.21,0.0,3.19,28.74
2025-02-22,20.29,28.47,13.86,50.31,0.0,3.7,28.72
2025-02-23,20.3,28.48,13.48,55.32,0.01,3.62,28.75
2025-02-24,20.49,29.31,12.39,60.27,0.01,3.4,27.93
2025-02-25,20.82,29.25,13.28,54.65,0.01,3.7,27.92
2025-02-26,20.99,29.68,13.07,47.69,0.0,3.48,28.93
2025-02-27,21.03,30.4,12.72,45.14,0.0,3.39,28.96
2025-02-28,21.62,30.58,12.72,45.36,0.0,3.27,27.19
2025-03-01,22.01,30.76,14.91,52.9,0.03,3.16,25.56
2025-03-02,21.88,30.08,14.78,57.51,0.06,3.41,26.96
2025-03-03,22.1,30.73,14.66,55.93,0.01,3.41,28.16
2025-03-04,21.86,30.89,14.37,54.06,0.08,3.09,25.91
2025-03-05,21.83,30.62,15.01,53.94,0.04,3.35,26.8
2025-03-06,22.26,30.99,14.59,52.28,0.06,3.08,27.59
2025-03-07,22.3,29.98,15.37,56.98,1.55,3.19,24.96
2025-03-08,22.68,31.13,15.98,61.04,1.21,3.32,22.29
2025-03-09,22.07,29.97,16.35,67.86,3.51,3.27,18.03
2025-03-10,20.83,26.77,17.36,76.73,17.97,1.81,15.41
2025-03-11,19.44,24.09,16.97,82.33,2.36,2.06,21.66
2025-03-12,20.16,26.76,15.49,75.21,0.81,3.03,17.88
2025-03-13,20.8,28.8,15.44,67.98,0.09,2.74,19.19
2025-03-14,21.16,29.93,14.53,59.31,0.0,2.76,28.5
2025-03-15,21.66,29.83,13.59,56.63,0.1,2.83,25.69
2025-03-16,22.23,30.36,15.68,61.02,0.37,2.34,24.15
2025-03-17,21.22,27.77,16.88,69.79,2.51,2.71,22.07
2025-03-18,20.61,27.02,16.65,72.38,2.42,3.55,22.44
2025-03-19,19.82,26.98,16.03,78.01,3.04,3.35,18.41
2025-03-20,20.81,27.99,16.0,73.2,1.58,3.1,18.11
2025-03-21,20.11,25.35,15.92,73.93,1.54,2.5,23.17
2025-03-22,20.48,27.71,15.43,71.68,0.97,2.76,23.86
2025-03-23,20.91,28.71,15.23,72.42,1.33,3.31,22.48
2025-03-24,20.63,26.84,16.04,78.46,3.99,3.31,21.18
2025-03-25,20.38,25.22,16.74,79.03,7.95,2.89,21.52
2025-03-26,19.89,26.46,16.0,77.73,5.25,2.37,24.78
2025-03-27,19.8,26.69,15.42,78.75,8.87,3.21,21.05
2025-03-28,18.35,24.49,15.46,84.03,7.5,3.28,16.32
2025-03-29,19.51,26.07,14.58,70.14,2.42,2.01,20.1
2025-03-30,18.59,23.94,15.16,79.25,3.96,2.4,20.06
2025-03-31,19.38,25.66,14.78,76.16,3.68,3.38,18.63
2025-04-01,20.19,27.56,14.53,70.53,0.18,3.08,25.77
2025-04-02,20.37,27.13,15.62,76.56,4.47,3.06,23.29
2025-04-03,19.75,26.61,14.81,77.39,18.01,2.94,21.11
2025-04-04,19.67,26.07,15.03,77.53,8.86,2.89,21.5
2025-04-05,18.82,23.15,15.7,82.15,5.37,2.3,16.59
2025-04-06,18.98,25.17,15.27,79.91,6.63,3.37,15.97
2025-04-07,18.88,25.99,14.53,76.64,3.25,2.51,22.86
2025-04-08,19.52,25.84,14.72,78.24,1.32,1.81,24.16
2025-04-09,20.92,28.05,15.73,73.41,1.69,1.86,24.95
2025-04-10,20.34,26.07,16.0,77.2,5.94,1.17,13.92
2025-04-11,20.58,26.83,15.74,76.34,3.13,1.68,23.73
2025-04-12,20.04,26.13,16.69,78.96,5.55,2.47,18.2
2025-04-13,19.81,25.94,15.21,74.73,1.6,2.61,19.85
2025-04-14,20.13,27.19,14.49,72.3,1.93,1.99,21.48
2025-04-15,20.18,27.57,14.59,71.02,2.03,2.82,22.96
2025-04-16,19.51,26.84,15.29,74.9,1.14,2.21,23.57
2025-04-17,20.09,26.99,15.02,77.07,3.89,1.76,25.65
2025-04-18,20.08,26.31,15.67,76.33,3.0,2.19,22.07
2025-04-19,20.02,26.44,15.86,77.67,2.51,1.92,22.76
2025-04-20,18.95,24.9,15.5,79.34,7.9,1.44,22.04
2025-04-21,20.09,26.54,16.03,77.32,1.69,1.79,20.55
2025-04-22,19.65,25.77,15.54,77.89,1.84,2.49,20.88
2025-04-23,18.1,23.11,15.62,83.86,24.32,3.17,16.58
2025-04-24,18.3,23.78,14.63,81.2,1.01,3.63,18.96
2025-04-25,19.0,25.32,14.33,76.53,1.49,2.64,22.18
2025-04-26,19.44,26.84,14.51,75.88,1.49,2.31,25.97
2025-04-27,19.68,27.07,14.68,74.87,0.61,2.14,25.01
2025-04-28,20.18,27.29,14.32,72.97,0.34,1.94,23.78
2025-04-29,20.75,27.62,15.36,75.72,1.41,1.75,22.3
2025-04-30,18.93,23.89,15.65,80.54,0.48,2.69,19.33
2025-05-01,20.45,27.75,14.97,71.05,0.31,2.4,22.41
2025-05-02,20.38,27.24,15.25,74.92,0.44,2.4,22.37
2025-05-03,20.87,27.83,16.0,72.85,0.96,2.09,23.95
2025-05-04,19.78,24.58,16.43,79.12,1.87,2.29,19.54
2025-05-05,19.14,24.77,15.34,79.07,2.74,2.79,17.42
2025-05-06,18.3,23.45,14.97,82.76,3.35,2.49,18.19
2025-05-07,18.8,25.45,13.72,75.15,0.64,1.92,18.96
2025-05-08,19.13,26.27,13.86,75.45,0.42,1.88,17.82
2025-05-09,19.13,25.14,14.19,76.88,0.41,2.23,19.33
2025-05-10,19.79,26.32,15.35,74.43,0.44,2.16,19.32
2025-05-11,20.12,25.98,15.77,74.5,0.76,1.28,20.06
2025-05-12,18.13,21.7,14.19,82.17,2.46,1.5,20.9
2025-05-13,18.43,26.01,12.84,76.61,2.06,2.2,19.3
2025-05-14,18.57,25.83,13.26,70.34,0.72,2.17,20.38
2025-05-15,19.33,27.15,13.14,68.22,0.38,1.74,20.12
2025-05-16,19.59,27.77,13.24,68.58,0.16,2.02,21.67
2025-05-17,19.75,27.69,14.08,71.61,0.19,2.22,22.12
2025-05-18,19.94,27.32,14.24,72.82,0.74,1.78,20.98
2025-05-19,20.33,27.77,15.24,71.94,0.72,2.16,19.27
2025-05-20,20.38,27.88,15.06,70.59,0.94,1.84,19.37
2025-05-21,20.97,28.93,15.27,68.3,0.15,1.76,19.26
2025-05-22,20.26,27.28,14.94,69.46,0.11,2.04,20.28
2025-05-23,19.94,26.73,15.54,72.69,0.47,2.29,17.79
2025-05-24,19.35,26.08,13.88,71.79,0.87,1.48,16.12
2025-05-25,18.86,25.47,14.07,72.74,1.65,1.65,14.8
2025-05-26,19.14,26.9,12.85,70.76,0.07,2.52,19.84
2025-05-27,19.55,26.45,14.13,74.26,0.49,2.55,15.02
2025-05-28,20.08,27.52,14.06,67.63,0.19,2.72,16.86
2025-05-29,19.6,26.83,14.77,70.75,0.41,2.93,17.82
2025-05-30,19.37,27.59,13.39,61.98,0.09,2.17,22.12
2025-05-31,18.32,27.45,11.5,57.87,0.0,2.14,23.22
2025-06-01,19.19,27.74,12.46,66.28,0.08,2.18,19.43
2025-06-02,19.66,27.02,14.25,69.3,0.16,2.09,17.71
2025-06-03,19.29,26.4,13.74,68.97,0.11,1.73,19.03
2025-06-04,19.59,27.37,13.96,64.25,0.16,2.38,16.48
2025-06-05,18.88,24.88,14.69,71.81,0.41,2.4,18.02
2025-06-06,18.58,24.8,14.08,73.63,0.59,3.0,14.79
2025-06-07,18.76,25.76,13.55,69.87,0.26,2.42,19.13
2025-06-08,19.33,27.45,13.01,69.91,0.75,2.53,19.92
2025-06-09,19.2,26.85,13.46,71.12,0.88,2.79,18.21
2025-06-10,19.19,28.71,11.95,57.09,0.04,1.98,22.84
2025-06-11,19.36,27.97,13.26,66.03,0.24,2.56,19.32
2025-06-12,19.48,27.02,13.56,67.03,0.17,2.39,18.08
2025-06-13,18.7,26.97,12.81,57.72,0.06,2.55,22.1
2025-06-14,18.75,27.04,12.31,62.52,0.3,2.07,20.67
2025-06-15,18.28,25.05,13.32,62.73,0.18,2.0,16.81
2025-06-16,17.96,23.69,12.86,66.39,0.63,1.97,15.9
2025-06-17,17.67,23.03,13.29,73.54,0.72,1.54,14.73
2025-06-18,18.84,25.52,12.94,67.03,0.17,1.36,16.21
2025-06-19,19.02,26.1,14.15,69.09,0.78,1.45,15.25
2025-06-20,18.87,24.04,14.72,72.41,1.3,1.09,15.24
2025-06-21,18.85,25.9,13.3,76.83,7.31,1.17,19.25
2025-06-22,19.35,26.32,14.54,74.68,1.32,1.9,16.65
2025-06-23,18.15,24.54,13.84,76.01,0.61,2.19,15.35
2025-06-24,17.59,24.92,11.88,62.04,0.13,2.08,22.0
2025-06-25,18.39,26.45,12.45,66.63,0.38,1.94,19.97
2025-06-26,18.98,24.89,13.92,73.66,0.26,2.02,14.63
2025-06-27,19.72,26.45,14.62,73.38,0.34,1.46,20.54
2025-06-28,19.15,25.38,14.99,74.26,1.51,1.88,13.06
2025-06-29,17.48,23.49,13.55,71.53,1.53,2.64,11.07
2025-06-30,17.46,24.05,12.81,68.08,0.16,2.25,9.32
2025-07-01,18.27,26.22,11.67,62.62,0.07,1.9,15.91
2025-07-02,19.05,27.06,12.71,61.99,0.15,2.36,15.16
2025-07-03,18.92,26.33,13.54,68.35,0.39,2.51,12.36
2025-07-04,18.09,24.01,13.97,71.1,0.68,2.16,17.88
2025-07-05,18.25,25.42,13.65,70.44,1.32,2.11,9.94
2025-07-06,18.58,26.19,13.09,71.23,0.99,1.98,14.14
2025-07-07,18.84,26.19,13.61,73.0,1.99,2.04,12.75
2025-07-08,18.67,25.89,14.05,72.28,1.74,2.4,11.69
2025-07-09,17.08,22.53,13.35,73.09,1.05,2.7,8.02
2025-07-10,17.66,24.51,12.26,67.15,0.21,2.48,13.42
2025-07-11,17.65,24.2,13.11,69.79,0.5,2.24,13.52
2025-07-12,18.34,25.48,12.53,67.0,0.85,1.89,16.51
2025-07-13,18.32,25.62,12.98,68.03,0.42,2.05,12.17
2025-07-14,18.48,25.4,13.09,68.0,0.68,1.89,14.42
2025-07-15,18.98,26.41,12.97,63.95,0.16,1.97,16.3
2025-07-16,18.67,25.53,13.19,66.64,0.45,1.72,16.72
2025-07-17,19.58,26.71,13.57,63.63,0.34,1.23,16.5
2025-07-18,19.6,27.0,13.22,64.05,0.23,1.77,16.99
2025-07-19,18.18,23.67,13.9,69.14,0.16,2.46,15.57
2025-07-20,18.5,25.59,12.71,66.07,0.47,1.91,14.75
2025-07-21,19.05,27.01,12.24,65.94,0.53,1.77,19.51
2025-07-22,18.44,26.04,12.76,69.48,0.71,1.95,17.82
2025-07-23,18.57,25.89,12.6,68.86,0.34,2.07,9.78
2025-07-24,19.33,27.15,12.63,61.67,0.17,1.71,21.98
2025-07-25,19.35,27.37,11.44,56.15,0.1,2.09,22.49
2025-07-26,19.58,28.33,12.41,56.3,0.12,1.9,23.73
2025-07-27,20.12,28.95,11.33,48.83,0.09,1.52,22.14
2025-07-28,19.44,28.25,11.28,55.89,0.26,2.17,21.55
2025-07-29,18.94,27.44,11.91,55.06,0.07,2.64,18.37
2025-07-30,17.98,26.44,12.17,57.73,0.41,2.8,19.2
2025-07-31,18.64,28.08,11.2,59.13,1.7,2.09,21.62
2025-08-01,18.4,26.01,12.74,70.16,6.23,2.01,10.97
2025-08-02,17.46,23.75,12.94,79.1,16.81,2.03,15.16
2025-08-03,16.83,21.38,13.48,76.83,20.49,2.27,15.25
2025-08-04,16.35,22.68,10.87,72.92,0.27,1.68,19.95
2025-08-05,17.14,23.95,11.02,70.58,0.1,1.64,18.68
2025-08-06,16.73,23.12,11.73,71.45,0.21,1.58,16.92
2025-08-07,18.27,24.99,13.23,74.98,0.92,1.54,17.79
2025-08-08,16.81,21.67,13.84,82.13,3.01,1.99,15.29
2025-08-09,16.31,21.64,13.04,78.61,0.91,1.8,10.3
2025-08-10,17.48,25.18,11.9,72.39,0.39,1.49,18.15
2025-08-11,17.01,23.57,12.34,76.52,0.28,1.92,17.89
2025-08-12,16.8,22.91,12.57,74.74,0.33,1.73,13.1
2025-08-13,17.48,24.11,11.19,68.15,0.08,1.33,19.9
2025-08-14,17.54,23.81,11.33,65.99,0.37,1.41,22.68
2025-08-15,17.72,23.86,12.62,74.81,1.18,1.76,17.5
2025-08-16,17.93,23.72,14.26,77.52,3.68,1.53,13.54
2025-08-17,17.93,23.91,14.39,78.65,6.68,1.58,15.2
2025-08-18,16.71,21.59,13.85,82.24,8.67,1.96,5.49
2025-08-19,16.21,21.2,12.7,81.81,19.99,2.59,9.02
2025-08-20,15.93,20.59,11.69,78.34,4.52,1.74,15.46
2025-08-21,16.1,21.72,11.63,80.14,13.15,2.06,14.76
2025-08-22,15.87,21.45,11.45,81.57,8.8,1.97,15.63
2025-08-23,15.81,22.02,11.5,79.46,4.95,1.99,13.39
2025-08-24,16.92,24.35,11.6,74.19,0.51,2.22,21.33
2025-08-25,17.94,25.29,12.84,72.03,0.1,2.35,22.78
2025-08-26,17.72,24.6,11.57,71.39,0.06,1.77,20.76
2025-08-27,18.4,25.48,12.58,71.3,0.14,1.68,22.81
2025-08-28,17.9,23.68,12.33,70.76,0.18,1.81,21.82
2025-08-29,17.58,26.21,11.37,66.72,0.1,1.7,25.62
2025-08-30,17.02,26.23,10.41,62.42,0.07,1.67,22.86
2025-08-31,17.08,24.24,10.61,67.44,0.17,2.12,20.77
2025-09-01,18.35,26.2,12.11,66.67,0.07,1.74,23.37
2025-09-02,17.87,25.0,11.14,67.79,0.13,1.36,23.14
2025-09-03,18.41,24.37,13.09,67.95,0.1,1.4,19.72
2025-09-04,18.41,25.65,11.94,65.82,0.16,1.68,23.67
2025-09-05,18.11,23.64,12.78,69.76,0.29,1.33,20.5
2025-09-06,19.47,26.92,13.19,60.73,0.27,1.22,23.36
2025-09-07,17.87,26.0,11.38,64.17,0.07,2.01,24.6
